Date,Cumulative Total Return (Net Dividends)
1954-08-31,79.0516
1954-09-01,80.3121
1954-09-02,81.6927
1954-09-03,83.0732
1954-09-07,84.0336
1954-09-08,84.1537
1954-09-09,84.4538
1954-09-10,85.114
1954-09-13,86.7947
1954-09-14,87.7551
1954-09-15,87.8151
1954-09-16,88.8355
1954-09-17,90.3361
1954-09-20,89.4958
1954-09-21,90.8163
1954-09-22,92.0768
1954-09-23,93.1573
1954-09-24,94.4778
1954-09-27,95.2581
1954-09-28,96.2185
1954-09-29,95.078
1954-09-30,93.9376
1954-10-01,93.8175
1954-10-04,94.898
1954-10-05,95.8583
1954-10-06,96.6387
1954-10-07,96.2185
1954-10-08,96.0984
1954-10-11,94.5378
1954-10-12,93.7575
1954-10-13,93.6975
1954-10-14,91.3565
1954-10-15,90.3361
1954-10-18,91.0564
1954-10-19,91.5366
1954-10-20,93.0972
1954-10-21,92.8571
1954-10-22,92.8571
1954-10-25,91.8367
1954-10-26,91.7167
1954-10-27,92.1969
1954-10-28,91.3565
1954-10-29,90.1561
1954-11-01,90.8163
1954-11-03,94.7179
1954-11-04,96.9988
1954-11-05,96.3385
1954-11-08,98.1993
1954-11-09,98.9796
1954-11-10,99.1597
1954-11-11,100.9004
1954-11-12,101.3205
1954-11-15,100.9004
1954-11-16,101.5006
1954-11-17,101.8607
1954-11-18,100.7203
1954-11-19,100.7803
1954-11-22,101.5606
1954-11-23,104.2617
1954-11-24,105.4022
1954-11-26,107.3829
1954-11-29,107.3229
1954-11-30,105.5222
1954-12-01,104.0216
1954-12-02,105.1621
1954-12-03,107.0228
1954-12-06,108.6435
1954-12-07,109.6038
1954-12-08,109.2437
1954-12-09,108.2233
1954-12-10,107.443
1954-12-13,107.623
1954-12-14,106.1825
1954-12-15,107.443
1954-12-16,109.6639
1954-12-17,110.2041
1954-12-20,112.0648
1954-12-21,112.3649
1954-12-22,112.1248
1954-12-23,112.3049
1954-12-27,110.5042
1954-12-28,112.6651
1954-12-29,114.5258
1954-12-30,114.5258
1954-12-31,115.9664
1955-01-03,120.5882
1955-01-04,118.6074
1955-01-05,113.2053
1955-01-06,110.3241
1955-01-07,112.0648
1955-01-10,114.8259
1955-01-11,114.1657
1955-01-12,113.5654
1955-01-13,112.6651
1955-01-14,111.7647
1955-01-17,107.563
1955-01-18,108.8836
1955-01-19,109.8439
1955-01-20,110.8643
1955-01-21,112.7251
1955-01-24,113.2053
1955-01-25,113.1453
1955-01-26,115.7863
1955-01-27,116.0264
1955-01-28,117.2269
1955-01-31,119.868
1955-02-01,120.4082
1955-02-02,119.7479
1955-02-03,118.7275
1955-02-04,121.8487
1955-02-07,121.8487
1955-02-08,118.8475
1955-02-09,120.5882
1955-02-10,122.569
1955-02-11,122.9892
1955-02-14,121.4286
1955-02-15,121.4286
1955-02-16,120.7083
1955-02-17,121.1284
1955-02-18,121.4286
1955-02-21,121.1885
1955-02-23,121.0084
1955-02-24,119.8079
1955-02-25,119.5078
1955-02-28,120.6483
1955-03-01,121.0684
1955-03-02,122.9892
1955-03-03,123.8295
1955-03-04,125.2101
1955-03-07,123.7695
1955-03-08,119.5678
1955-03-09,117.407
1955-03-10,118.7875
1955-03-11,115.006
1955-03-14,109.8439
1955-03-15,114.3457
1955-03-16,115.9664
1955-03-17,116.8067
1955-03-18,117.1669
1955-03-21,115.7863
1955-03-22,117.1068
1955-03-23,119.928
1955-03-24,121.6687
1955-03-25,121.8487
1955-03-28,121.0684
1955-03-29,121.1885
1955-03-30,119.2077
1955-03-31,119.5678
1955-04-01,121.7887
1955-04-04,121.0684
1955-04-05,122.569
1955-04-06,123.1092
1955-04-07,124.1297
1955-04-11,124.7299
1955-04-12,126.0504
1955-04-13,126.3505
1955-04-14,126.8307
1955-04-15,127.8511
1955-04-18,129.7119
1955-04-19,129.4118
1955-04-20,129.7719
1955-04-21,130.012
1955-04-22,128.1513
1955-04-25,128.7515
1955-04-26,129.952
1955-04-27,128.7515
1955-04-28,126.1705
1955-04-29,127.8511
1955-05-02,128.3313
1955-05-03,126.2905
1955-05-04,125.9304
1955-05-05,127.0108
1955-05-06,127.431
1955-05-09,127.6711
1955-05-10,127.1909
1955-05-11,124.6098
1955-05-12,123.2893
1955-05-13,124.7299
1955-05-16,122.2089
1955-05-17,121.9088
1955-05-18,123.7695
1955-05-19,125.03
1955-05-20,126.5306
1955-05-23,124.97
1955-05-24,124.8499
1955-05-25,125.6903
1955-05-26,127.1909
1955-05-27,127.6711
1955-05-31,127.551
1955-06-01,127.8511
1955-06-02,128.6315
1955-06-03,130.3121
1955-06-06,132.2329
1955-06-07,133.8535
1955-06-08,135.4142
1955-06-09,134.1537
1955-06-10,135.5942
1955-06-13,137.8151
1955-06-14,137.515
1955-06-15,139.4358
1955-06-16,139.8559
1955-06-17,140.6963
1955-06-20,140.9364
1955-06-21,143.1573
1955-06-22,143.6975
1955-06-23,144.5978
1955-06-24,145.8583
1955-06-27,146.0384
1955-06-28,144.7179
1955-06-29,144.8379
1955-06-30,146.2785
1955-07-01,147.2389
1955-07-05,150.2401
1955-07-06,159.1837
1955-07-07,155.5822
1955-07-08,155.9424
1955-07-11,156.6026
1955-07-12,156.6026
1955-07-13,153.5414
1955-07-14,153.6014
1955-07-15,154.5018
1955-07-18,154.2617
1955-07-19,152.7011
1955-07-20,153.4814
1955-07-21,155.9424
1955-07-22,158.1032
1955-07-25,160.9844
1955-07-26,161.5846
1955-07-27,162.6651
1955-07-28,161.1044
1955-07-29,161.2245
1955-08-01,157.6831
1955-08-02,158.2833
1955-08-03,158.6435
1955-08-04,154.2617
1955-08-05,155.4622
1955-08-08,153.9616
1955-08-09,150.6002
1955-08-10,150.5402
1955-08-11,152.8811
1955-08-12,153.3613
1955-08-15,153.1212
1955-08-16,151.2605
1955-08-17,151.5006
1955-08-18,151.1405
1955-08-19,152.2209
1955-08-22,151.9808
1955-08-23,155.4022
1955-08-24,155.7623
1955-08-25,156.9028
1955-08-26,158.0432
1955-08-29,157.8631
1955-08-30,157.623
1955-08-31,159.1837
1955-09-01,160.3241
1955-09-02,161.7047
1955-09-06,163.2653
1955-09-07,163.2053
1955-09-08,163.3854
1955-09-09,163.4454
1955-09-12,165.2461
1955-09-13,168.9076
1955-09-14,170.048
1955-09-15,168.6074
1955-09-16,170.6483
1955-09-19,171.0684
1955-09-20,170.8884
1955-09-21,172.449
1955-09-22,172.449
1955-09-23,173.8896
1955-09-26,155.7623
1955-09-27,161.5846
1955-09-28,165.9664
1955-09-29,164.2857
1955-09-30,162.1248
1955-10-03,155.042
1955-10-04,157.0228
1955-10-05,158.0432
1955-10-06,156.3025
1955-10-07,154.3818
1955-10-10,146.9988
1955-10-11,144.898
1955-10-12,149.2197
1955-10-13,148.4394
1955-10-14,147.419
1955-10-17,148.1993
1955-10-18,150
1955-10-19,152.521
1955-10-20,155.6423
1955-10-21,155.6423
1955-10-24,157.563
1955-10-25,155.8824
1955-10-26,153.8415
1955-10-27,152.9412
1955-10-28,154.3217
1955-10-31,154.1417
1955-11-01,153.7815
1955-11-02,154.2017
1955-11-03,159.5438
1955-11-04,163.8655
1955-11-07,165.006
1955-11-09,167.7671
1955-11-10,168.4274
1955-11-11,171.5486
1955-11-14,178.5714
1955-11-15,177.3709
1955-11-16,175.5702
1955-11-17,173.6495
1955-11-18,173.3493
1955-11-21,171.4286
1955-11-22,174.0696
1955-11-23,174.4298
1955-11-25,174.1897
1955-11-28,172.389
1955-11-29,173.4694
1955-11-30,173.1693
1955-12-01,172.2089
1955-12-02,172.7491
1955-12-05,174.3097
1955-12-06,174.3097
1955-12-07,173.4094
1955-12-08,175.03
1955-12-09,175.4502
1955-12-12,172.6291
1955-12-13,172.8091
1955-12-14,170.5282
1955-12-15,170.4682
1955-12-16,170.8884
1955-12-19,170.2281
1955-12-20,169.8079
1955-12-21,172.1489
1955-12-22,172.569
1955-12-23,173.1092
1955-12-27,171.4286
1955-12-28,170.4082
1955-12-29,171.0084
1955-12-30,172.9892
1956-01-03,171.0684
1956-01-04,170.108
1956-01-05,169.8079
1956-01-06,170.9484
1956-01-09,167.1669
1956-01-10,165.066
1956-01-11,166.3866
1956-01-12,168.6074
1956-01-13,168.1273
1956-01-16,164.946
1956-01-17,166.9268
1956-01-18,165.1261
1956-01-19,162.425
1956-01-20,159.4238
1956-01-23,158.7635
1956-01-24,162.0048
1956-01-25,162.425
1956-01-26,160.8643
1956-01-27,160.2041
1956-01-30,161.1044
1956-01-31,163.0252
1956-02-01,164.2857
1956-02-02,165.4262
1956-02-03,168.7875
1956-02-06,168.9676
1956-02-07,167.7071
1956-02-08,165.066
1956-02-09,162.0648
1956-02-10,161.9448
1956-02-13,161.5846
1956-02-14,160.6243
1956-02-15,164.3457
1956-02-16,163.0252
1956-02-17,167.2269
1956-02-20,166.8067
1956-02-21,167.467
1956-02-23,169.8079
1956-02-24,172.0288
1956-02-27,171.7287
1956-02-28,172.6891
1956-02-29,172.1489
1956-03-01,173.3493
1956-03-02,174.97
1956-03-05,176.4706
1956-03-06,176.3505
1956-03-07,176.1705
1956-03-08,176.8307
1956-03-09,180.3121
1956-03-12,182.8932
1956-03-13,182.473
1956-03-14,185.2941
1956-03-15,188.0552
1956-03-16,188.9556
1956-03-19,191.6567
1956-03-20,193.3373
1956-03-21,189.4958
1956-03-22,192.437
1956-03-23,193.0972
1956-03-26,191.8367
1956-03-27,189.6158
1956-03-28,191.1765
1956-03-29,190.9964
1956-04-02,192.3169
1956-04-03,191.2965
1956-04-04,192.9172
1956-04-05,191.5366
1956-04-06,193.2173
1956-04-09,191.7767
1956-04-10,187.6951
1956-04-11,189.976
1956-04-12,188.2353
1956-04-13,187.8151
1956-04-16,187.8752
1956-04-17,187.6951
1956-04-18,186.5546
1956-04-19,185.5342
1956-04-20,186.6747
1956-04-23,186.0144
1956-04-24,183.6735
1956-04-25,182.6531
1956-04-26,185.054
1956-04-27,188.0552
1956-04-30,190.3962
1956-05-01,189.0756
1956-05-02,189.1357
1956-05-03,190.1561
1956-05-04,191.1765
1956-05-07,189.4358
1956-05-08,188.2353
1956-05-09,187.7551
1956-05-10,183.0732
1956-05-11,182.8331
1956-05-14,181.2725
1956-05-15,178.3313
1956-05-16,176.4106
1956-05-17,179.7719
1956-05-18,178.4514
1956-05-21,176.0504
1956-05-22,171.6687
1956-05-23,170.2281
1956-05-24,167.7071
1956-05-25,167.8271
1956-05-28,164.7059
1956-05-29,170.7683
1956-05-31,171.3085
1956-06-01,173.5894
1956-06-04,175.2101
1956-06-05,175.2701
1956-06-06,173.8896
1956-06-07,176.0504
1956-06-08,170.9484
1956-06-11,174.3698
1956-06-12,178.2713
1956-06-13,178.6315
1956-06-14,177.9712
1956-06-15,178.3313
1956-06-18,177.1309
1956-06-19,177.431
1956-06-20,178.5714
1956-06-21,180.4922
1956-06-22,179.6519
1956-06-25,178.5714
1956-06-26,180.4322
1956-06-27,182.533
1956-06-28,182.8932
1956-06-29,181.9328
1956-07-02,181.6927
1956-07-03,184.0336
1956-07-05,186.9148
1956-07-06,188.3553
1956-07-09,189.6158
1956-07-10,191.3565
1956-07-11,192.2569
1956-07-12,191.5966
1956-07-13,192.437
1956-07-16,194.958
1956-07-17,195.9784
1956-07-18,195.9184
1956-07-19,196.0384
1956-07-20,196.2185
1956-07-23,196.0984
1956-07-24,196.0984
1956-07-25,196.7587
1956-07-26,196.9988
1956-07-27,194.5978
1956-07-30,194.1176
1956-07-31,196.4586
1956-08-01,196.6387
1956-08-02,198.5594
1956-08-03,197.9592
1956-08-06,193.2773
1956-08-07,195.078
1956-08-08,196.2785
1956-08-09,196.0384
1956-08-10,194.6579
1956-08-13,191.5966
1956-08-14,193.5174
1956-08-15,194.0576
1956-08-16,193.3974
1956-08-17,193.0372
1956-08-20,189.6158
1956-08-21,187.455
1956-08-22,184.6339
1956-08-23,188.1152
1956-08-24,187.8151
1956-08-27,186.0744
1956-08-28,185.5342
1956-08-29,184.2737
1956-08-30,181.7527
1956-08-31,185.1741
1956-09-04,187.455
1956-09-05,188.2353
1956-09-06,188.7155
1956-09-07,186.9748
1956-09-10,185.4742
1956-09-11,184.3938
1956-09-12,182.413
1956-09-13,182.0528
1956-09-14,183.3734
1956-09-17,183.2533
1956-09-18,180.8523
1956-09-19,177.551
1956-09-20,177.3709
1956-09-21,179.5918
1956-09-24,178.5114
1956-09-25,174.6098
1956-09-26,175.03
1956-09-27,173.7095
1956-09-28,172.2089
1956-10-01,168.3073
1956-10-02,173.2293
1956-10-03,177.7911
1956-10-04,177.8511
1956-10-05,178.8115
1956-10-08,178.6915
1956-10-09,177.3109
1956-10-10,181.1525
1956-10-11,180.9724
1956-10-12,182.1128
1956-10-15,181.2725
1956-10-16,179.8319
1956-10-17,177.6711
1956-10-18,178.1513
1956-10-19,177.551
1956-10-22,177.491
1956-10-23,176.8307
1956-10-24,175.6903
1956-10-25,175.2101
1956-10-26,177.7311
1956-10-29,178.5114
1956-10-30,178.3313
1956-10-31,173.5894
1956-11-01,179.2317
1956-11-02,181.9928
1956-11-05,185.7143
1956-11-07,182.7731
1956-11-08,180.4922
1956-11-09,178.1513
1956-11-12,179.0516
1956-11-13,177.7311
1956-11-14,176.1705
1956-11-15,174.4298
1956-11-16,174.5498
1956-11-19,171.8487
1956-11-20,169.4478
1956-11-21,168.1273
1956-11-23,170.9484
1956-11-26,169.3277
1956-11-27,169.5678
1956-11-28,166.6867
1956-11-29,166.3866
1956-11-30,170.5882
1956-12-03,175.9904
1956-12-04,175.1501
1956-12-05,178.4514
1956-12-06,180.9724
1956-12-07,182.3529
1956-12-10,180.9124
1956-12-11,178.9916
1956-12-12,176.8908
1956-12-13,179.1116
1956-12-14,179.3517
1956-12-17,179.3517
1956-12-18,179.3517
1956-12-19,178.6915
1956-12-20,176.5306
1956-12-21,178.3313
1956-12-26,178.4514
1956-12-27,178.2113
1956-12-28,179.4718
1956-12-31,180.132
1957-01-02,177.3109
1957-01-03,179.7119
1957-01-04,180.072
1957-01-07,178.6315
1957-01-08,177.611
1957-01-09,177.0708
1957-01-10,177.7311
1957-01-11,177.1909
1957-01-14,175.2701
1957-01-15,171.1885
1957-01-16,171.4886
1957-01-17,171.4286
1957-01-18,167.9472
1957-01-21,166.5066
1957-01-22,167.2869
1957-01-23,169.3277
1957-01-24,170.2881
1957-01-25,169.0276
1957-01-28,167.0468
1957-01-29,168.3673
1957-01-30,169.5678
1957-01-31,168.4274
1957-02-01,167.8271
1957-02-04,167.2869
1957-02-05,163.4454
1957-02-06,163.0252
1957-02-07,161.8247
1957-02-08,160.024
1957-02-11,155.5222
1957-02-12,154.4418
1957-02-13,158.3433
1957-02-14,158.0432
1957-02-15,161.1645
1957-02-18,160.8643
1957-02-19,161.0444
1957-02-20,161.8848
1957-02-21,160.9844
1957-02-25,160.3842
1957-02-26,160.8043
1957-02-27,160.5642
1957-02-28,159.6639
1957-03-01,162.545
1957-03-04,164.4658
1957-03-05,165.4262
1957-03-06,166.0864
1957-03-07,165.3661
1957-03-08,164.5258
1957-03-11,162.7851
1957-03-12,162.605
1957-03-13,164.3457
1957-03-14,164.5258
1957-03-15,164.4058
1957-03-18,163.2053
1957-03-19,164.3457
1957-03-20,164.7059
1957-03-21,164.7659
1957-03-22,164.4658
1957-03-25,163.3854
1957-03-26,163.5654
1957-03-27,164.6459
1957-03-28,165.1861
1957-03-29,164.7659
1957-04-01,164.946
1957-04-02,166.6266
1957-04-03,167.3469
1957-04-04,166.7467
1957-04-05,167.0468
1957-04-08,166.4466
1957-04-09,168.8475
1957-04-10,169.988
1957-04-11,169.7479
1957-04-12,170.3481
1957-04-15,169.8079
1957-04-16,170.2281
1957-04-17,170.5882
1957-04-18,172.569
1957-04-22,172.9892
1957-04-23,174.0096
1957-04-24,174.4298
1957-04-25,173.4694
1957-04-26,173.1092
1957-04-29,174.4898
1957-04-30,174.5498
1957-05-01,176.2305
1957-05-02,178.4514
1957-05-03,178.1513
1957-05-06,177.7311
1957-05-07,176.8908
1957-05-08,177.9712
1957-05-09,178.2713
1957-05-10,179.6519
1957-05-13,181.3926
1957-05-14,180.132
1957-05-15,181.0924
1957-05-16,182.2329
1957-05-17,183.0132
1957-05-20,183.7335
1957-05-21,184.0936
1957-05-22,182.9532
1957-05-23,183.0132
1957-05-24,183.3734
1957-05-27,180.7923
1957-05-28,180.2521
1957-05-29,182.7731
1957-05-31,184.6939
1957-06-03,184.3337
1957-06-04,183.7935
1957-06-05,183.7335
1957-06-06,185.7143
1957-06-07,186.0144
1957-06-10,184.5138
1957-06-11,187.7551
1957-06-12,188.4154
1957-06-13,188.9556
1957-06-14,189.0156
1957-06-17,189.5558
1957-06-18,188.3553
1957-06-19,186.4346
1957-06-20,184.6939
1957-06-21,183.0132
1957-06-24,180.7923
1957-06-25,183.0132
1957-06-26,182.6531
1957-06-27,183.6735
1957-06-28,184.3337
1957-07-01,184.6939
1957-07-02,187.515
1957-07-03,190.8764
1957-07-05,192.2569
1957-07-08,193.5174
1957-07-09,192.437
1957-07-10,194.4178
1957-07-11,193.2773
1957-07-12,194.5978
1957-07-15,194.898
1957-07-16,193.3974
1957-07-17,191.5966
1957-07-18,191.2965
1957-07-19,191.5966
1957-07-22,190.9364
1957-07-23,191.4766
1957-07-24,191.7767
1957-07-25,191.7767
1957-07-26,190.8163
1957-07-29,187.6351
1957-07-30,187.6351
1957-07-31,187.575
1957-08-01,186.8547
1957-08-02,186.1945
1957-08-05,183.6735
1957-08-06,180.132
1957-08-07,182.2929
1957-08-08,181.5126
1957-08-09,181.6327
1957-08-12,178.0912
1957-08-13,177.9112
1957-08-14,174.4898
1957-08-15,174.6098
1957-08-16,175.09
1957-08-19,169.5678
1957-08-20,171.8487
1957-08-21,173.0492
1957-08-22,171.0684
1957-08-23,167.1669
1957-08-26,163.4454
1957-08-27,167.7671
1957-08-28,167.9472
1957-08-29,166.8667
1957-08-30,171.4286
1957-09-03,172.7491
1957-09-04,170.4082
1957-09-05,169.0276
1957-09-06,168.1873
1957-09-09,165.7863
1957-09-10,163.3253
1957-09-11,165.6663
1957-09-12,169.0276
1957-09-13,168.9076
1957-09-16,167.587
1957-09-17,167.9472
1957-09-18,168.2473
1957-09-19,166.5066
1957-09-20,162.2449
1957-09-23,156.2425
1957-09-24,157.9832
1957-09-25,154.8619
1957-09-26,155.5222
1957-09-27,155.4022
1957-09-30,154.6218
1957-10-01,156.6627
1957-10-02,158.7035
1957-10-03,158.9436
1957-10-04,156.8427
1957-10-07,153.4214
1957-10-08,151.8007
1957-10-09,152.0408
1957-10-10,145.8583
1957-10-11,145.7383
1957-10-14,147.539
1957-10-15,150.12
1957-10-16,148.0792
1957-10-17,143.9976
1957-10-18,142.0768
1957-10-21,134.994
1957-10-22,133.9736
1957-10-23,144.4778
1957-10-24,144.3577
1957-10-25,143.6375
1957-10-28,142.6171
1957-10-29,144.2377
1957-10-30,146.2185
1957-10-31,146.4586
1957-11-01,142.7371
1957-11-04,142.3169
1957-11-06,142.6771
1957-11-07,144.1176
1957-11-08,141.2365
1957-11-11,141.1765
1957-11-12,137.6951
1957-11-13,137.395
1957-11-14,136.7347
1957-11-15,142.3169
1957-11-18,140.3361
1957-11-19,138.9556
1957-11-20,139.6158
1957-11-21,142.9772
1957-11-22,145.3181
1957-11-25,147.1789
1957-11-26,140.6363
1957-11-27,147.599
1957-11-29,150.4202
1957-12-02,148.2593
1957-12-03,148.3193
1957-12-04,149.3397
1957-12-05,149.2197
1957-12-06,147.9592
1957-12-09,145.6182
1957-12-10,143.4574
1957-12-11,143.1573
1957-12-12,143.3974
1957-12-13,144.4778
1957-12-16,140.8163
1957-12-17,136.6146
1957-12-18,136.3745
1957-12-19,138.8956
1957-12-20,136.9748
1957-12-23,136.9748
1957-12-24,137.2149
1957-12-26,139.6158
1957-12-27,138.7755
1957-12-30,137.575
1957-12-31,140.036
1958-01-02,142.0768
1958-01-03,145.3181
1958-01-06,144.1777
1958-01-07,146.0984
1958-01-08,146.0384
1958-01-09,144.5978
1958-01-10,142.3169
1958-01-13,143.0372
1958-01-14,144.1176
1958-01-15,146.0384
1958-01-16,146.4586
1958-01-17,146.6987
1958-01-20,148.1993
1958-01-21,147.8992
1958-01-22,147.2989
1958-01-23,148.2593
1958-01-24,150.3601
1958-01-27,149.6399
1958-01-28,149.88
1958-01-29,151.3806
1958-01-30,150.1801
1958-01-31,150.3001
1958-02-03,152.3409
1958-02-04,154.8619
1958-02-05,153.2413
1958-02-06,152.7011
1958-02-07,150.4802
1958-02-10,148.9796
1958-02-11,146.7587
1958-02-12,145.6783
1958-02-13,145.7383
1958-02-14,148.0792
1958-02-17,146.7587
1958-02-18,147.1189
1958-02-19,146.9988
1958-02-20,145.5582
1958-02-21,145.3782
1958-02-24,143.9976
1958-02-25,143.7575
1958-02-26,145.6182
1958-02-27,144.1777
1958-02-28,145.1381
1958-03-03,146.8788
1958-03-04,148.1993
1958-03-05,148.9196
1958-03-06,152.1008
1958-03-07,152.521
1958-03-10,153.3613
1958-03-11,155.1621
1958-03-12,154.5618
1958-03-13,154.8619
1958-03-14,154.0816
1958-03-17,152.3409
1958-03-18,151.4406
1958-03-19,152.6411
1958-03-20,152.7611
1958-03-21,154.6218
1958-03-24,155.5822
1958-03-25,154.7419
1958-03-26,153.9016
1958-03-27,153.1212
1958-03-28,153.3013
1958-03-31,152.7011
1958-04-01,151.6807
1958-04-02,149.6999
1958-04-03,148.9796
1958-04-07,148.0792
1958-04-08,149.88
1958-04-09,150
1958-04-10,150.3001
1958-04-11,150.5402
1958-04-14,152.1008
1958-04-15,154.6819
1958-04-16,152.7011
1958-04-17,153.6014
1958-04-18,156.3625
1958-04-21,157.6831
1958-04-22,156.9028
1958-04-23,156.9028
1958-04-24,158.9436
1958-04-25,160.2641
1958-04-28,159.4238
1958-04-29,158.1032
1958-04-30,160.7443
1958-05-01,161.3445
1958-05-02,162.2449
1958-05-05,162.8451
1958-05-06,164.1657
1958-05-07,163.6855
1958-05-08,164.0456
1958-05-09,164.1056
1958-05-12,162.605
1958-05-13,161.8247
1958-05-14,158.8235
1958-05-15,160.1441
1958-05-16,160.2641
1958-05-19,159.5438
1958-05-20,161.7647
1958-05-21,161.4046
1958-05-22,162.7851
1958-05-23,163.3253
1958-05-26,163.2053
1958-05-27,162.8451
1958-05-28,163.2053
1958-05-29,164.6459
1958-06-02,165.9664
1958-06-03,166.8667
1958-06-04,167.1068
1958-06-05,167.407
1958-06-06,167.9472
1958-06-09,167.527
1958-06-10,166.9868
1958-06-11,167.0468
1958-06-12,168.6074
1958-06-13,170.2281
1958-06-16,171.1885
1958-06-17,169.7479
1958-06-18,172.1489
1958-06-19,167.7671
1958-06-20,169.2077
1958-06-23,168.2473
1958-06-24,167.2269
1958-06-25,167.8872
1958-06-26,169.1477
1958-06-27,169.5078
1958-06-30,171.5486
1958-07-01,171.7887
1958-07-02,172.0288
1958-07-03,172.9292
1958-07-07,173.8295
1958-07-08,172.509
1958-07-09,171.6086
1958-07-10,172.6291
1958-07-11,174.4298
1958-07-14,170.9484
1958-07-15,170.7683
1958-07-16,171.6086
1958-07-17,173.4094
1958-07-18,174.7299
1958-07-21,178.0912
1958-07-22,178.5714
1958-07-23,178.5114
1958-07-24,180.012
1958-07-25,181.9328
1958-07-28,183.0132
1958-07-29,181.8727
1958-07-30,182.6531
1958-07-31,183.2533
1958-08-01,185.054
1958-08-04,187.7551
1958-08-05,186.6146
1958-08-06,184.8739
1958-08-07,186.7347
1958-08-08,188.4154
1958-08-11,189.1957
1958-08-12,186.4946
1958-08-13,186.9748
1958-08-14,187.575
1958-08-15,185.114
1958-08-18,183.4334
1958-08-19,183.9136
1958-08-20,184.0336
1958-08-21,185.8944
1958-08-22,186.4946
1958-08-25,186.5546
1958-08-26,187.515
1958-08-27,187.575
1958-08-28,186.0744
1958-08-29,186.6146
1958-09-02,188.1152
1958-09-03,189.1957
1958-09-04,188.7155
1958-09-05,187.9352
1958-09-08,188.8956
1958-09-09,190.8764
1958-09-10,189.976
1958-09-11,191.9568
1958-09-12,191.2965
1958-09-15,193.8775
1958-09-16,196.2185
1958-09-17,196.0984
1958-09-18,194.5978
1958-09-19,196.5186
1958-09-22,195.3181
1958-09-23,197.479
1958-09-24,198.7995
1958-09-25,197.539
1958-09-26,198.0792
1958-09-29,199.3397
1958-09-30,200.4802
1958-10-01,200
1958-10-02,201.1405
1958-10-03,202.3409
1958-10-06,204.2017
1958-10-07,205.9424
1958-10-08,206.4826
1958-10-09,206.4226
1958-10-10,208.4634
1958-10-13,209.8439
1958-10-14,207.6831
1958-10-15,203.6014
1958-10-16,205.7623
1958-10-17,208.8836
1958-10-20,207.7431
1958-10-21,207.7431
1958-10-22,206.5426
1958-10-23,205.9424
1958-10-24,204.982
1958-10-27,202.6411
1958-10-28,203.7815
1958-10-29,207.2629
1958-10-30,207.7431
1958-10-31,208.1032
1958-11-03,209.4838
1958-11-05,212.3049
1958-11-06,214.8259
1958-11-07,213.6855
1958-11-10,215.5462
1958-11-11,218.0072
1958-11-12,218.4274
1958-11-13,217.1068
1958-11-14,218.6675
1958-11-17,219.5678
1958-11-18,218.9076
1958-11-19,219.3277
1958-11-20,219.3878
1958-11-21,216.3265
1958-11-24,208.1032
1958-11-25,206.2425
1958-11-26,211.5246
1958-11-28,215.006
1958-12-01,216.2665
1958-12-02,214.886
1958-12-03,215.3061
1958-12-04,215.4262
1958-12-05,214.886
1958-12-08,215.2461
1958-12-09,217.0468
1958-12-10,220.8884
1958-12-11,220.2281
1958-12-12,219.4478
1958-12-15,220.3481
1958-12-16,221.5486
1958-12-17,223.6495
1958-12-18,225.03
1958-12-19,224.5498
1958-12-22,222.389
1958-12-23,220.6483
1958-12-24,224.7899
1958-12-29,228.5714
1958-12-30,229.7119
1958-12-31,231.3926
1959-01-02,232.7731
1959-01-05,234.0936
1959-01-06,233.6735
1959-01-07,229.4718
1959-01-08,232.533
1959-01-09,234.7539
1959-01-12,234.8139
1959-01-13,232.9532
1959-01-14,233.8535
1959-01-15,235.114
1959-01-16,234.994
1959-01-19,234.2137
1959-01-20,234.4538
1959-01-21,236.3745
1959-01-22,235.9544
1959-01-23,236.1345
1959-01-26,234.7539
1959-01-27,234.8139
1959-01-28,231.0924
1959-01-29,231.3325
1959-01-30,232.6531
1959-02-02,231.3926
1959-02-03,231.8127
1959-02-04,230.4922
1959-02-05,228.9916
1959-02-06,226.3505
1959-02-09,221.6086
1959-02-10,226.0504
1959-02-11,226.2305
1959-02-12,224.1297
1959-02-13,226.6507
1959-02-16,227.1309
1959-02-17,225.8703
1959-02-18,227.1309
1959-02-19,230.2521
1959-02-20,233.2533
1959-02-24,233.0132
1959-02-25,231.5726
1959-02-26,232.1729
1959-02-27,232.593
1959-03-02,234.5138
1959-03-03,237.6351
1959-03-04,238.2353
1959-03-05,238.7155
1959-03-06,237.395
1959-03-09,237.0348
1959-03-10,237.9952
1959-03-11,238.2353
1959-03-12,239.7359
1959-03-13,240.1561
1959-03-16,236.4946
1959-03-17,239.2557
1959-03-18,238.4754
1959-03-19,238.1753
1959-03-20,238.4754
1959-03-23,235.3541
1959-03-24,235.8944
1959-03-25,235.4142
1959-03-26,234.6939
1959-03-30,232.8331
1959-03-31,232.7731
1959-04-01,234.2737
1959-04-02,236.1345
1959-04-03,238.7755
1959-04-06,239.7359
1959-04-07,239.0156
1959-04-08,237.395
1959-04-09,237.1549
1959-04-10,237.455
1959-04-13,238.7155
1959-04-14,240.3962
1959-04-15,241.8968
